input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.046_088_474.MBL1	GMGC10.95nr_block_0020	(Bla)blaCAU-1	(Bla)blaCAU-1	argannot	2021-Mar-27	AJ308331:1-870	abricate	abricate 1.0.1	81.0			69	847					+		89.54								
GMGC10.001_990_215.UNKNOWN	GMGC10.95nr_block_0021	(Bla)VEB-14	(Bla)VEB-14	argannot	2021-Mar-27	NG_050322:1-897	abricate	abricate 1.0.1	100.0			1	897					+		100.0								
GMGC10.002_134_068.MBL1	GMGC10.95nr_block_0021	(Bla)blaCAU-1	(Bla)blaCAU-1	argannot	2021-Mar-27	AJ308331:1-870	abricate	abricate 1.0.1	82.51			55	855					+		91.84								
GMGC10.002_148_544.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCGA-1	(Bla)blaCGA-1	argannot	2021-Mar-27	AF339733:437-1315	abricate	abricate 1.0.1	84.58			1	879					+		99.66								
GMGC10.002_229_830.UNKNOWN	GMGC10.95nr_block_0021	(AGly)vph	(AGly)vph	argannot	2021-Mar-27	NG_048566:101-982	abricate	abricate 1.0.1	85.3			1	864					+		97.96								
GMGC10.004_054_117.MBL1	GMGC10.95nr_block_0021	(Bla)blaCAU-1	(Bla)blaCAU-1	argannot	2021-Mar-27	AJ308331:1-870	abricate	abricate 1.0.1	97.24			1	870					+		100.0								
GMGC10.004_373_116.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	84.32			16	876					+		97.29								
GMGC10.004_551_655.BLA	GMGC10.95nr_block_0021	(Bla)blaCTX-M-37	(Bla)blaCTX-M-37	argannot	2021-Mar-27	AY649755:18-893	abricate	abricate 1.0.1	80.14			1	876					+		100.0								
GMGC10.004_709_579.CAT	GMGC10.95nr_block_0021	(Phe)catB7	(Phe)catB7	argannot	2021-Mar-27	AF036933:177-815	abricate	abricate 1.0.1	86.36			1	622					+		97.34								
GMGC10.005_610_396.BLA	GMGC10.95nr_block_0021	(Bla)blaBPU-1	(Bla)blaBPU-1	argannot	2021-Mar-27	NG_050941:101-889	abricate	abricate 1.0.1	95.69			91	879					+		100.0								
GMGC10.006_423_898.BLA	GMGC10.95nr_block_0021	(Bla)blaERP-1	(Bla)blaERP-1	argannot	2021-Mar-27	AY077733:1-882	abricate	abricate 1.0.1	100.0			1	882					+		100.0								
GMGC10.006_528_312.MBL1	GMGC10.95nr_block_0021	(Bla)blaSPR-1	(Bla)blaSPR-1	argannot	2021-Mar-27	NG_052102:101-997	abricate	abricate 1.0.1	82.01			1	884					+		98.22								
GMGC10.006_675_286.ERMA	GMGC10.95nr_block_0021	(MLS)erm(D)	(MLS)erm(D)	argannot	2021-Mar-27	M29832:430-1293	abricate	abricate 1.0.1	86.99			6	843					+		96.99								
GMGC10.006_954_837.BLA	GMGC10.95nr_block_0021	(Bla)blaFAR-1	(Bla)blaFAR-1	argannot	2021-Mar-27	AF024601:303-1196	abricate	abricate 1.0.1	99.44			1	894					+		100.0								
GMGC10.007_154_574.UNKNOWN	GMGC10.95nr_block_0021	(AGly)rmtC	(AGly)rmtC	argannot	2021-Mar-27	AB194779:6903-7748	abricate	abricate 1.0.1	100.0			52	897					+		100.0								
GMGC10.007_162_725.AADA	GMGC10.95nr_block_0021	(AGly)aadA1-pm	(AGly)aadA1-pm	argannot	2021-Mar-27	JQ690540:7968-8798	abricate	abricate 1.0.1	99.87			1	769					+		92.54								
GMGC10.007_303_924.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	90.31			1	888					+		100.0								
GMGC10.007_746_655.VANYB	GMGC10.95nr_block_0021	(Gly)vanY-M	(Gly)vanY-M	argannot	2021-Mar-27	FJ349556:3057-3758	abricate	abricate 1.0.1	100.0			163	864					+		100.0								
GMGC10.007_960_474.MBL1	GMGC10.95nr_block_0021	(Bla)blaSPR-1	(Bla)blaSPR-1	argannot	2021-Mar-27	NG_052102:101-997	abricate	abricate 1.0.1	100.0			1	897					+		100.0								
GMGC10.008_338_976.MBL1	GMGC10.95nr_block_0021	(Bla)blaL1	(Bla)blaL1	argannot	2021-Mar-27	NG_047517:101-973	abricate	abricate 1.0.1	85.58			14	873					+		98.51								
GMGC10.008_403_246.MBL1	GMGC10.95nr_block_0021	(Bla)blaL1	(Bla)blaL1	argannot	2021-Mar-27	NG_047517:101-973	abricate	abricate 1.0.1	88.32			1	873					+		100.0								
GMGC10.008_487_272.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	84.53			16	879					+		97.4								
GMGC10.008_708_070.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCGA-1	(Bla)blaCGA-1	argannot	2021-Mar-27	AF339733:437-1315	abricate	abricate 1.0.1	86.12			1	879					+		100.0								
GMGC10.009_077_587.BLA	GMGC10.95nr_block_0021	(Bla)blaSCO-1	(Bla)blaSCO-1	argannot	2021-Mar-27	AM939419:c2458-1592	abricate	abricate 1.0.1	100.0			1	867					+		100.0								
GMGC10.009_246_262.BLA	GMGC10.95nr_block_0021	(Bla)blaFONA-5	(Bla)blaFONA-5	argannot	2021-Mar-27	AJ251243:1054-1941	abricate	abricate 1.0.1	94.14			1	888					+		100.0								
GMGC10.009_246_263.AMPR	GMGC10.95nr_block_0021	(Bla)blaSFO-1	(Bla)blaSFO-1	argannot	2021-Mar-27	FJ848785:4719-5594	abricate	abricate 1.0.1	100.0			1	876					+		100.0								
GMGC10.009_414_773.BLA	GMGC10.95nr_block_0021	(Bla)blaSED-1	(Bla)blaSED-1	argannot	2021-Mar-27	AF321608:1-888	abricate	abricate 1.0.1	81.04			1	881					+		99.21								
GMGC10.009_844_030.STRA	GMGC10.95nr_block_0021	(AGly)aph(3'')-Ia1	(AGly)aph(3'')-Ia1	argannot	2021-Mar-27	AP009493:267117-267935	abricate	abricate 1.0.1	80.37			43	862					+		99.76								
GMGC10.010_055_999.AADK	GMGC10.95nr_block_0021	(AGly)str	(AGly)str	argannot	2021-Mar-27	X92946:18908-18060	abricate	abricate 1.0.1	99.53			49	897					+		100.0								
GMGC10.010_109_523.VANYB	GMGC10.95nr_block_0021	(Gly)vanY-A	(Gly)vanY-A	argannot	2021-Mar-27	M97297:9052-9963	abricate	abricate 1.0.1	85.01			19	876					+		93.09								
GMGC10.011_975_679.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	84.46			1	888					+		100.0								
GMGC10.012_526_639.AACC	GMGC10.95nr_block_0021	(AGly)aac3-IId	(AGly)aac3-IId	argannot	2021-Mar-27	EU022314:1-861	abricate	abricate 1.0.1	95.01			1	860					+		99.88								
GMGC10.012_649_673.LDHA	GMGC10.95nr_block_0021	(Gly)vanH-Ao2	(Gly)vanH-Ao2	argannot	2021-Mar-27	HQ679900:1-1032	abricate	abricate 1.0.1	94.79			1	864					+		83.72								
GMGC10.012_844_633.MBL1	GMGC10.95nr_block_0021	(Bla)blaCAU-1	(Bla)blaCAU-1	argannot	2021-Mar-27	AJ308331:1-870	abricate	abricate 1.0.1	85.66			38	857					+		93.91								
GMGC10.013_173_291.MBL1	GMGC10.95nr_block_0021	(Bla)blaPAM-1	(Bla)blaPAM-1	argannot	2021-Mar-27	AB858498:1-864	abricate	abricate 1.0.1	98.96			1	864					+		100.0								
GMGC10.013_243_408.BLA	GMGC10.95nr_block_0021	(Bla)blaFONA-5	(Bla)blaFONA-5	argannot	2021-Mar-27	AJ251243:1054-1941	abricate	abricate 1.0.1	98.99			1	888					+		100.0								
GMGC10.013_913_593.UNKNOWN	GMGC10.95nr_block_0021	(MLS)mph(E)	(MLS)mph(E)	argannot	2021-Mar-27	JF769133:8777-9661	abricate	abricate 1.0.1	99.87			1	766					+		86.55								
GMGC10.014_492_382.ERMX	GMGC10.95nr_block_0021	(MLS)erm(N)	(MLS)erm(N)	argannot	2021-Mar-27	X97721:160-1035	abricate	abricate 1.0.1	100.0			1	876					+		100.0								
GMGC10.014_728_325.UNKNOWN	GMGC10.95nr_block_0021	(AGly)vph	(AGly)vph	argannot	2021-Mar-27	NG_048566:101-982	abricate	abricate 1.0.1	99.31			1	864					+		97.96								
GMGC10.014_904_503.BLA	GMGC10.95nr_block_0021	(Bla)blaRAHN-2	(Bla)blaRAHN-2	argannot	2021-Mar-27	HM114350:377-1264	abricate	abricate 1.0.1	91.78			1	888					+		100.0								
GMGC10.015_370_064.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	88.31			1	881					+		99.21								
GMGC10.015_405_365.VANYB	GMGC10.95nr_block_0021	(Gly)vanYF-Pp	(Gly)vanYF-Pp	argannot	2021-Mar-27	AF155139:3397-4278	abricate	abricate 1.0.1	89.09			1	880					+		99.77								
GMGC10.016_292_302.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaPLN-1	(Bla)blaPLN-1	argannot	2021-Mar-27	NG_055471:101-970	abricate	abricate 1.0.1	100.0			1	870					+		100.0								
GMGC10.016_323_306.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	87.97			1	881					+		99.21								
GMGC10.016_435_237.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	82.75			16	879					+		97.63								
GMGC10.016_446_647.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	89.26			1	875					+		98.53								
GMGC10.016_828_761.BLA	GMGC10.95nr_block_0021	(Bla)blaA	(Bla)blaA	argannot	2021-Mar-27	CP003048:1-885	abricate	abricate 1.0.1	91.86			1	885					+		100.0								
GMGC10.017_882_141.AADK	GMGC10.95nr_block_0021	(AGly)aadK-Pm	(AGly)aadK-Pm	argannot	2021-Mar-27	CP002869:c4442322-4441435	abricate	abricate 1.0.1	100.0			1	888					+		100.0								
GMGC10.017_885_386.BLA	GMGC10.95nr_block_0021	(Bla)blaFPH-1	(Bla)blaFPH-1	argannot	2021-Mar-27	NG_054658:101-967	abricate	abricate 1.0.1	93.64			1	849					+		97.92								
GMGC10.018_276_951.UNKNOWN	GMGC10.95nr_block_0021	(MLS)mph(E)	(MLS)mph(E)	argannot	2021-Mar-27	JF769133:8777-9661	abricate	abricate 1.0.1	84.97			1	885					+		100.0								
GMGC10.018_433_379.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	88.25			1	885					+		100.0								
GMGC10.018_572_582.ERMA	GMGC10.95nr_block_0021	(MLS)erm(D)	(MLS)erm(D)	argannot	2021-Mar-27	M29832:430-1293	abricate	abricate 1.0.1	97.11			22	885					+		100.0								
GMGC10.019_134_881.APHD	GMGC10.95nr_block_0021	(AGly)aph9-Ib	(AGly)aph9-Ib	argannot	2021-Mar-27	U70376:3618-4541	abricate	abricate 1.0.1	83.45			1	888					+		96.1								
GMGC10.019_477_309.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	88.89			5	885					+		99.55								
GMGC10.020_561_855.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	80.69			14	884					+		96.96								
GMGC10.021_338_602.MBL1	GMGC10.95nr_block_0021	(Bla)blaL1	(Bla)blaL1	argannot	2021-Mar-27	NG_047517:101-973	abricate	abricate 1.0.1	90.24			13	873					+		98.63								
GMGC10.021_740_662.BLA	GMGC10.95nr_block_0021	(Bla)blaFPH-1	(Bla)blaFPH-1	argannot	2021-Mar-27	NG_054658:101-967	abricate	abricate 1.0.1	94.95			1	831					+		95.85								
GMGC10.022_457_044.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCME-1	(Bla)blaCME-1	argannot	2021-Mar-27	AJ006275:72-959	abricate	abricate 1.0.1	90.05			1	884					+		99.55								
GMGC10.022_791_928.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	84.19			1	879					+		99.32								
GMGC10.023_128_981.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	88.81			1	885					+		100.0								
GMGC10.023_200_052.BLA	GMGC10.95nr_block_0021	(Bla)blaFTU-1	(Bla)blaFTU-1	argannot	2021-Mar-27	NG_049110:101-964	abricate	abricate 1.0.1	89.24			1	864					+		100.0								
GMGC10.023_246_626.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	82.28			50	873					+		93.11								
GMGC10.023_295_369.YBXI	GMGC10.95nr_block_0021	(Bla)blaOXA-551	(Bla)blaOXA-551	argannot	2021-Mar-27	KY682753:1-888	abricate	abricate 1.0.1	96.96			1	888					+		100.0								
GMGC10.023_312_206.BLA	GMGC10.95nr_block_0021	(Bla)blaPSV-1	(Bla)blaPSV-1	argannot	2021-Mar-27	NG_052626:101-988	abricate	abricate 1.0.1	95.83			1	888					+		100.0								
GMGC10.023_534_296.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	86.32			1	877					+		99.1								
GMGC10.023_541_639.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	87.91			1	877					+		99.1								
GMGC10.023_619_594.VANYB	GMGC10.95nr_block_0021	(Gly)vanYF-Pp	(Gly)vanYF-Pp	argannot	2021-Mar-27	AF155139:3397-4278	abricate	abricate 1.0.1	86.44			1	885					+		100.0								
GMGC10.023_627_958.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	81.33			1	888					+		99.89								
GMGC10.023_779_390.AACC	GMGC10.95nr_block_0021	(AGly)aac8	(AGly)aac8	argannot	2021-Mar-27	M55426:466-1326	abricate	abricate 1.0.1	84.6			1	857					+		99.19								
GMGC10.023_834_859.BLA	GMGC10.95nr_block_0021	(Bla)blaCTX-M-78	(Bla)blaCTX-M-78	argannot	2021-Mar-27	AM982522:1-876	abricate	abricate 1.0.1	98.63			1	875					+		99.89								
GMGC10.024_210_772.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCME-1	(Bla)blaCME-1	argannot	2021-Mar-27	AJ006275:72-959	abricate	abricate 1.0.1	91.33			1	888					+		100.0								
GMGC10.024_249_621.MBL1	GMGC10.95nr_block_0021	(Bla)blaL1	(Bla)blaL1	argannot	2021-Mar-27	NG_047517:101-973	abricate	abricate 1.0.1	84.9			21	860					+		96.22								
GMGC10.024_546_529.AACC	GMGC10.95nr_block_0021	(AGly)aac3-VII	(AGly)aac3-VII	argannot	2021-Mar-27	M22999:493-1359	abricate	abricate 1.0.1	80.17			27	858					+		95.96								
GMGC10.024_702_670.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	85.76			16	879					+		97.63								
GMGC10.024_957_634.UNKNOWN	GMGC10.95nr_block_0021	(AGly)vph	(AGly)vph	argannot	2021-Mar-27	NG_048566:101-982	abricate	abricate 1.0.1	81.6			1	864					+		97.96								
GMGC10.024_987_330.BLA	GMGC10.95nr_block_0021	(Bla)blaA	(Bla)blaA	argannot	2021-Mar-27	CP003048:1-885	abricate	abricate 1.0.1	89.49			1	885					+		100.0								
GMGC10.025_527_781.BLA	GMGC10.95nr_block_0021	(Bla)blaCTX-M-123	(Bla)blaCTX-M-123	argannot	2021-Mar-27	JN790864:239-1114	abricate	abricate 1.0.1	100.0			1	876					+		100.0								
GMGC10.025_633_055.UNKNOWN	GMGC10.95nr_block_0021	(AGly)vph	(AGly)vph	argannot	2021-Mar-27	NG_048566:101-982	abricate	abricate 1.0.1	82.06			1	864					+		97.96								
GMGC10.025_809_181.BLA	GMGC10.95nr_block_0021	(Bla)blaAER-1	(Bla)blaAER-1	argannot	2021-Mar-27	U14748:325-1239	abricate	abricate 1.0.1	93.33			1	885					+		96.72								
GMGC10.026_687_544.VANYB	GMGC10.95nr_block_0021	(Gly)vanY-Pt	(Gly)vanY-Pt	argannot	2021-Mar-27	AY926880.2|:5831-6721	abricate	abricate 1.0.1	80.75			1	863					+		95.51								
GMGC10.026_768_321.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaGOB-10	(Bla)blaGOB-10	argannot	2021-Mar-27	AY647247:1-873	abricate	abricate 1.0.1	98.4			1	873					+		100.0								
GMGC10.026_771_731.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaGOB-13	(Bla)blaGOB-13	argannot	2021-Mar-27	AY647250:1-879	abricate	abricate 1.0.1	84.71			23	873					+		96.81								
GMGC10.026_771_858.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCME-1	(Bla)blaCME-1	argannot	2021-Mar-27	AJ006275:72-959	abricate	abricate 1.0.1	87.68			1	885					+		99.66								
GMGC10.026_777_350.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCME-1	(Bla)blaCME-1	argannot	2021-Mar-27	AJ006275:72-959	abricate	abricate 1.0.1	97.07			1	888					+		100.0								
GMGC10.026_779_337.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaGOB-7	(Bla)blaGOB-7	argannot	2021-Mar-27	AF189297:1-756	abricate	abricate 1.0.1	99.47			64	819					+		100.0								
GMGC10.026_910_033.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	89.49			1	885					+		100.0								
GMGC10.027_653_511.RRMA	GMGC10.95nr_block_0021	(MLS)myrA	(MLS)myrA	argannot	2021-Mar-27	NG_048010:101-988	abricate	abricate 1.0.1	96.73			1	888					+		100.0								
GMGC10.027_771_681.BLA	GMGC10.95nr_block_0021	(Bla)blaCTX-M-63	(Bla)blaCTX-M-63	argannot	2021-Mar-27	AB205197:4-876	abricate	abricate 1.0.1	100.0			1	873					+		100.0								
GMGC10.027_805_853.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	89.04			1	885					+		100.0								
GMGC10.027_978_535.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	89.38			1	885					+		100.0								
GMGC10.028_268_398.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	83.6			17	894					+		98.54								
GMGC10.028_404_595.AADK	GMGC10.95nr_block_0021	(AGly)aadK-Pm	(AGly)aadK-Pm	argannot	2021-Mar-27	CP002869:c4442322-4441435	abricate	abricate 1.0.1	81.15			20	857					+		94.37								
GMGC10.029_196_510.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	84.03			16	879					+		97.63								
GMGC10.029_247_978.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	83.47			1	888					+		99.89								
GMGC10.029_535_729.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	82.86			8	881					+		98.31								
GMGC10.029_594_821.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	81.17			51	873					+		92.99								
GMGC10.029_858_742.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	88.93			1	885					+		100.0								
GMGC10.030_819_987.MBL1	GMGC10.95nr_block_0021	(Bla)BJP-1	(Bla)BJP-1	argannot	2021-Mar-27	NG_048709:101-985	abricate	abricate 1.0.1	86.12			1	879					+		98.98								
GMGC10.030_951_972.BLA	GMGC10.95nr_block_0021	(Bla)blaPSV-1	(Bla)blaPSV-1	argannot	2021-Mar-27	NG_052626:101-988	abricate	abricate 1.0.1	90.49			100	888					+		88.85								
GMGC10.031_261_572.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	80.73			14	888					+		97.64								
GMGC10.031_321_666.BLA	GMGC10.95nr_block_0021	(Bla)blaLRA-1	(Bla)blaLRA-1	argannot	2021-Mar-27	NG_047484:101-988	abricate	abricate 1.0.1	90.12			1	881					+		99.21								
GMGC10.031_929_892.BLA	GMGC10.95nr_block_0021	(Bla)blaNMC-A	(Bla)blaNMC-A	argannot	2021-Mar-27	Z21956:1221-2099	abricate	abricate 1.0.1	94.31			1	879					+		100.0								
GMGC10.032_547_782.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaCIA-1	(Bla)blaCIA-1	argannot	2021-Mar-27	AB639753:1-879	abricate	abricate 1.0.1	82.82			1	879					+		100.0								
GMGC10.033_141_488.VANYB	GMGC10.95nr_block_0021	(Gly)vanY-Pt2	(Gly)vanY-Pt2	argannot	2021-Mar-27	DQ018711:6234-7133	abricate	abricate 1.0.1	87.21			1	724					+		80.44								
GMGC10.033_249_710.BLA	GMGC10.95nr_block_0021	(Bla)blaSME-2	(Bla)blaSME-2	argannot	2021-Mar-27	AF275256:1-885	abricate	abricate 1.0.1	100.0			1	885					+		100.0								
GMGC10.034_042_261.BLA	GMGC10.95nr_block_0021	(Bla)blaFTU-1	(Bla)blaFTU-1	argannot	2021-Mar-27	NG_049110:101-964	abricate	abricate 1.0.1	96.99			1	864					+		100.0								
GMGC10.034_142_617.MBL1	GMGC10.95nr_block_0021	(Bla)blaSPR-1	(Bla)blaSPR-1	argannot	2021-Mar-27	NG_052102:101-997	abricate	abricate 1.0.1	82.29			1	892					+		99.44								
GMGC10.034_182_457.VANYB	GMGC10.95nr_block_0021	(Gly)vanY-A	(Gly)vanY-A	argannot	2021-Mar-27	M97297:9052-9963	abricate	abricate 1.0.1	80.16			140	879					+		81.03								
GMGC10.034_298_228.BLA	GMGC10.95nr_block_0021	(Bla)blaFPH-1	(Bla)blaFPH-1	argannot	2021-Mar-27	NG_054658:101-967	abricate	abricate 1.0.1	98.31			1	830					+		95.73								
GMGC10.034_566_540.AACC	GMGC10.95nr_block_0021	(AGly)aac3-VII	(AGly)aac3-VII	argannot	2021-Mar-27	M22999:493-1359	abricate	abricate 1.0.1	94.0			1	867					+		100.0								
GMGC10.034_571_437.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaOXA-62	(Bla)blaOXA-62	argannot	2021-Mar-27	AY423074:1-858	abricate	abricate 1.0.1	80.75			160	879					+		83.68								
GMGC10.034_778_375.UNKNOWN	GMGC10.95nr_block_0021	(Bla)blaOXA-62	(Bla)blaOXA-62	argannot	2021-Mar-27	AY423074:1-858	abricate	abricate 1.0.1	81.48			144	870					+		84.5								
